text,label
1:22 മ്മടെ പെലെ ഐ എം വിജയൻ,0
Ith kandit Sharukh khante fan movie orma varunnu,0
Mammukka fans എനിക്ക് ഒരു 1k ലൈക് തരുമോ?  Or subscribe എന്റെ ജീവിത അഭിലാഷമാണ്,0
Ennalum ittimanide Chinese link endonnavum 🤔🤔🤔 Arkkengilum ariyamo ??,0
Ittymani fansin pokunnavar ivde like chey,0
ഉണ്ണിമായ  തന്നെ  dub  ചെയ്താൽ മതിയായിരുന്നു....,0
ഈ കൊച്ചി സ്ലാങ്ക് കേട്ട്  മതിയായി,0
എല്ലാ fight സീനിലും മമ്മുക്കയുടെ ഒരു വെറൈറ്റി  ചിരി നോട്ടീസ് ചെയ്തവർ like അടിക്കുക,0
Njan poye kanan mammookkaye al wahdha MALL njan kandu,0
ഇതും പറഞ്ഞ് ലാലേട്ടന്‍ ഒരോട്ടമായിരുന്നു... തലശ്ശേരി സന്തോഷ് ഹോസ്പറ്റിലേക്ക്.... :),0
ട്രെയ്ലർ കണ്ടപ്പോൾ തന്നെ ഫിലിം കാണുമെന്നു മനസ്സിൽ ഉറപ്പിച്ചവരുണ്ടോ ഇവിടെ,0
Mammokka fans like here...... Fansinte power nokatte,0
KOLA Gand le iruke kollame vida matten rajani style 🤗🤗 Ikka mass,0
Trailer Ile bgm ishtamullavar like adi,0
38000000 viewrs oh my goddddddddddddddddd  megastar the gr8,0
Raju kadha paranjal entha,0
Ettan kootiya koodoola adurappa end diloga id chirichu chavum,0
Poli poli poli poli ente ponno mammuka mass mass mass poli poli poli,0
Yes guyz trailer expectations korch koodi undayirunu .padam main ayya mathii,0
vineeth aano dubbing for arbaaz khan ?  bobbiyude same sound,0
Lalettan keeejay arokkeunde kude keeejay vilikan,0
അടിച്ചു തൂക്കലമാ...   ഈ പ്രായത്തിലും എന്താ ഒരു എനർജി...   #മമ്മൂക്ക,0
Trailer ittapozhekku dislike vannu athinu Artham avar ikkye pedikkunuuu. Love u ikkka,0
Happy birthday Ikka love u  Pratheeshkal athiru kadanu Ganagandarvan keralakara keezhadakum,0
aarum parayilla pirats of caribian parts allann,0
0.40 il entha ella Indian flags um talakuthi vechirikkunne ?,0
Idi vetti mazha peytha oru feeling..🥳,0
lalettante margamkali oru rakshayumillaaa muth lalettannn,0
Triple strong aane makkale rajayum rajayude pillerum,0
Dialogue pora msmmookka paranjaal onnoode ushaaraayene,0
movie kandathinu shesham onum kudi trailer kanan vanaver like,0
mammookka uff ijjathy trailer..romanjam mathram !,0
ട്രൈലെർ വരുന്ന മുന്നേ തന്നെ #ഗുഹന്റെ ഫാൻസിന്റെ തൂറി മെഴുകൽ ആണല്ലോ കമന്റ്‌ ബോക്സിൽ,1
lalettante mass kanam vannavar mathram  adiikku  like#latettan poli,0
എന്തായാലും പോകുകയല്ലേ ലൈക്‌ ബട്ടൺ നീല ആക്കിയിട്ടു പോയാൽ മതി ലാലേട്ടൻ,0
E padathil elllavarum und but pottiyal ellam pogum....... Appurath Yama Dan kadha verunnund madhura raajayum Ethayalum all the best,0
മലപ്പുറം ഭാഷ ശരിയാകുന്നില്ല.  കിളിച്ചുണ്ടന്‍മാമ്പഴത്തിന്‍റെ   അതേ ശൈലി.,0
Katta waiting aliyoo njanga malayalikalkkum nddaa mass padangal,0
ഇഹ് രായൻ ഇതും ഊമ്പിക്കും ഇഹ് ഇഹ്,1
2019 let ettavum valya hit avum ennu urappullavar like,0
2:29  ഞാൻ ഒരു fan ആണ്. മമ്മൂക്കയുടെയും ലാലേട്ടന്റെയും അമിതാഭ് ബച്ചന്റെയും ഒക്കെ fan ആണ്.   🤩,0
ഇത് പൊളിക്കും രാജുവേട്ടൻ സുരാജേട്ടൻ കട്ടക്ക് കട്ട,0
njanippol kandittuvannatheyullu... super... chirikanulla nalla cinema.....ottum boradichilla...,0
Cuts ലിന്റോ കുര്യൻ എന്നു പറഞ്ഞിട്ടു donmax ആണല്ലോ ഇത് ചെയ്തത്🤔,0
Surajettane kndappol ravanaprabhuvile varyar ammavane ormma vannavarundo,0
Omg 5 Million sure anu,0
Shahrukh khan nde fan cinema pole tonunu...adilum revenge aanu ...endaaylum idu polikum,0
മലയാള സിനിമയ്ക്കും മലയാളം subtitle ചെയേണ്ടി വരുമെന്ന് തോന്നുന്നു,0
മറ്റന്നാൾ വരുന്ന ടീസറിന് ഇന്നേ വന്ന് വൈറ്റ് ചെയുന്ന ഇക്ക ഫാൻസ്‌ ലൈക്ക് അടിക്ക്,0
Dileepum anusitrarem oreclassil irunnu padichatha ennude para. Adipoli cinema,0
Padam irangum munpae 6 M adikum ennu thonnunavar adi like,0
ആരൊക്കെ ശ്രദ്ധിച്ചു ഇട്ടിച്ചായന്റെ അപ്പൻ സുകുമാരൻ ആണെന്',0
ട്രൈലെർ പോരാ... അതു ഷൈലോക്ക് തന്നെ....,0
Lallettaaa polichhuu uff ejjaadi look trailer polichuu,0
മമ്മൂട്ടി അല്ലാതെ ഇങ്ങനൊരു വേഷത്തെ ആരു ചെയ്താലും ഉൾകൊള്ളാൻ ബുദ്ധിമുട്ടാണ് അത് മോഹൻലാൽ ആയിട്ടും കാര്യല്ല. ഇനി തെളിയിക്കാനുള്ള സമയമാണ് നോകാം തെളിയിക്കുമോ എന്ന്,0
Black on black mass . കൊല വെറിയിൽ ആണ് shylock ന്റെ വരവ്.. ikka ഇങ്ങളെ.. കുറിച്ച് paraya no words ഇൻ. Malayalm..,0
Eeeeethuuu kiidduuu.....Malayala cinemayilaaa etavum velyaa Mass cinemaaaikka bhaktar like adikugaaa...,0
Gopalan Nayarude Thaadi | Malayalam Short Story | Uroob |,0
കണ്ടിട്ട് അ അഭിപ്രായം പറയൂ   SHYLOCK &BIG BROTHER,0
Padam hit ahnu.. kaaranam ithinte producer Vineethettan aanu,0
മലയാളീസ് ഇവിടെ  ലൈക് അടി      !!!,0
ഓൾ കേരള Allu Arjun ഫാൻസിന്റെ വിജയാശംസകൾ laletttaaa....,0
Ithu kaanumbo aanau triple strong okke edthu kinattil idaan thonnane.....Lucifer,0
കൊള്ളാം.. കിടു.. പൈറേറ്റ്സ് ഓഫ് കരീബിയൻ.. സീരീസ്.. മുഴുമന് ഞമ്മള്.. കണ്ടിട്ടുണ്ട്.. മറക്കാരേ..,0
Title kandit comedy padam aan ennu  vicharichavar like cheyyu🤣🤣🤣,0
Annyayam not only a single mass political drama,0
Aarkadee safe zonile abineykan ariyuu ennu paranjee,0
Anna Pwoli   Ufff Maranom Mass Maranom,0
ഒൺസ് അപ്പോൺ എ ടൈം ദേർ ഈസ്‌ എ കള്ളൻ ആൻഡ് പോലീസ്..... Masssss,0
After രക്ഷാധികാരി ബൈജു....same level Padam....katta waiting,0
മലയാള സിനിമാ സൂപ്പർസ്റ്റാർകളിൽ നിന്നും വഴിമാറി വരുന്നു. ഒപ്പം വിജയങ്ങളും.... അടിപൊളി,0
History of Mammukka   kattawaiting and support love u Mammukka,0
കാട്ടാളൻ പൊറിഞ്ചുന്ന് കേട്ടാ തൃശ്ശൂർ മൊത്തം കുലുങ്ങില്ലേ.... ജോജു ചേട്ടൻ വേറെ ലെവൽ.... 🤩gade swasune enne yenkilum nalla vesham kodukkane chechide kazhive arum kandillenne nadikkarudhe,0
ijjathi oru trailer.... Acahaya pwolichu,0
Njn idaan vijaarch vanna comment. ivde niranj kalikkunnalloookilichundan maanga-2,0
appo E onam  apo ettanum pillerum angu edukua,0
25il kooduthal kandavarkk like adikkaanulla comment,0
Ith pwolikumenn urapulla ikka fans like adi,0
മമ്മൂക്കയുടെ വണ്ടിയുടെ നമ്പർ അറിയുന്നവരെ അടിക്ക്  ലൈക്‌,0
ചെറിയ തെറ്റുകൾ എടുത്തു കളയണം.  പിന്നീട്  അത് വലിയ അബദ്ധം ആയി മാറും,0
പടം കണ്ടിട്ട് ട്രെയ്‌ലർ വീണ്ടും കാണാൻ വന്നവർ ഇവിടെ കമോൺ  ഒരു രക്ഷയുമില്ല മക്കളെ കിടിലൻ പടം.,0
Fan show set...arokke fan showkk pokunnu und,0
ena edhu irakune... kure nal ayelo idhu,0
Pakka trailer. Rajuvettan Brilliance. Lalettante all time best character aavum.. luv u laletta,0
Ayyo innale undayirunna like kuranjallo .auto fake like youtub remove cheythennu thonunnu,0
Ittimani kanaan arokke plan ittu.katta waiting,0
പേട്ട മൂവി ലെ രജനി കാന്തിനെ കണ്ട അതെ ഫീൽ...  അതെ രോമാഞ്ചം തോന്നുന്ന cut...,0
Mammookka  enna  oru  etha,0
romanjification love you laletta ithu pwolikkum,0
Arum markaruth lucifer ta stunt master aa SLIVA,0
ടീസർ ഇഷ്ടപെട്ടവർ ഇതൊന്നു  കാണുക   ഫാൻസ്‌ ലൈക്‌ here,0
shammi heroyamari pola ravi padmanabhan hero akkumo,0
Onnum angadu pidikityilaa enalum ithu nala oru padam aanennu viswasikunu🤟,0
ഏട്ടൻ വേറെ levelaaa,0
കുറച്ചു കുലംകുത്തികൾ ഉണ്ട് ലാലേട്ടൻ ഫാൻസിൽ കുലം മുടിക്കാൻ വന്ന കുലദ്രോഹി കൾ ഇക്കാര്യത്തിൽ ഇക്ക ഫാൻസിനെ കണ്ടുപഠിക്കണം ശരാശരി താഴെയുള്ള മാമാങ്കം സിനിമ സൂപ്പർ ഹിറ്റ് ആക്കുന്നു അവർ സിനിമയ്ക്കെതിരെ ഒരു അഭിപ്രായവും കമന്റുകൾ ആയി ഇടുന്നില്ല അവർ ഇടുന്നതിന് ഒറ്റക്കെട്ടായി പ്രതിരോധിക്കുന്നു  കുലംകുത്തികൾ കണ്ടുപഠിക്കട്ടെ,0
അടിപൊളി പടം. പടം കണ്ടതിനു ശേഷം വന്നവരുണ്ടോ,0
Eee traileril main oru point und kalanghiyavar like,0
VAADA - idu mathi ivide like kondu nerayan.. L,0
വിനീത് ശ്രീനിവാസൻ ഫാൻസ് ആരെങ്കിലും ഉണ്ടോ?? Hit,0
Veruthe oru like enikkum thanne    Hbd ikka,0
Trailer Kola massu annu Monee.,0
1.3 k dislikes. ഇജ്ജാതി കുരു before trailer release 🤣🤣🤣🤣,1
Kallay thuramukathey ghureshimarod chodichariyanamyrunu chadrothey churika chooru mammmoooka ningal mwuthaan,0
Last sukumaran chettante photo kandavarkk like adikkanulla sthalam,0
Ithiri late aayalum prithviraj koodi venamayirunnu,0
പടം കണ്ടു... ക്ലൈമാക്സിലെ fight വരെ പടം കിടിലൻ... പക്ഷെ,0
Ikka ingale nammude chunkane........Love You Ikkkaaa,0
മാർഗം കളിയും,0
aarokeya cinema irangiyittum ipolum trailor repeat adichu kaanunath,0
Kola kolli item.. Madhura Raja MEGASTAR MAMMOOTTY KING OF KINGS,0
Script full maattiyallé?? Scenes maari... dop maari... angame kurae,0
Luciferine kaal madhurajaye ishtamullavar adiyada like..,0
Pirates of carbien aarum kanditilananu mone ninte vicharam,0
Thugs of Hindustan ഞാനും കണ്ടിന് bro,0
OMG #1 Trending keep going... അടുത്തിടെ മലയാളത്തില്‍ പുറത്തിറക്കിയ ഒരു trailer ഉം നേടാത്ത നേട്ടം,0
ജോജു  വേറെ ലെവൽ ആണ്  മക്കളേ,0
Filim odiyane pole avathirunna mathiyayirunnu,0
നിവിൻ അച്ചായന് ഇക്കാടെ അനിയൻമാരുടെ പിറന്നാൾ ആശംസകൾ,0
One hour 27 k like ..only one man nammude swantam ettan,0
നിനക്ക് ഇനി മലയാള ഇൻഡസ്ട്രിയൽ കിടന്ന് പോളക്കാൻ പറ്റോന്ന് തോന്നുന്നുണ്ടോ ബോസ്സേ അസുര താണ്ടവം,0
പുത്ത൯പണം 2 ആവാതേ ഇരുന്ന മതി.. Promising trailer,0
അസുരൻ ആണ് എന്ന് പറഞ്ഞപ്പോൾ ഇത്രയും പ്രതീക്ഷിച്ചില്ല.....  ഇതു പ്രതീക്ഷകൾക്കും മുകളിൽ...... #Boss is Back,0
Oru mass +class padam anu eenu ourapichu,0
Waiting from Qatar LalettaI'd tagarkum katta support heavy 48pravasyam trailer kandu wow,0
മരക്കാറിന്റെ പേര് കളയാൻ വേണ്ടി ഇതും ഒടിയനെ പോലെ അഞ്ചു കാശിനു കൊള്ളത്തപോലെയാകും,0
Lalleettan faans aa like button adichu pottichekku ...,0
Mammookkayude sound oru rekshayum illa pwolii,0
കമെന്റ്സ് കണ്ടിട്ട് പ്രിയദർശൻ മമ്മൂക്ക യെ വച്ച് കുഞ്ഞാലി മരക്കാർ സിനിമ എടുത്താൽ മതിയായിരുന്നു എന്ന് തോന്നുന്നു,0
Nivinpauli cininmakal kaanunthorum abhinayathinte quality kuranju varunund ithenkilm bethapettal betham,0
ഉറപ്പായിട്ടും തിയേറ്ററിൽ പോയി കണ്ടിരിക്കും,0
Evdeyo Hannibal manakunnu still cant wait to see.Thrill adipich kolum sure. Aa series kanditullavr like adik,0
ambo polichadaki   nivin  pauly,0
പടം കണ്ടതിന് ശേഷം ട്രെയിലർ കാണാൻ ആരെങ്കിലും വന്നിട്ടുണ്ടൊ  ?    പടം വേറെ ലെവലാണ്,0
Oru vattam kandittum veendum kanan vannavar like adikke...,0
Romanjification Mammookkaaaa ingal vere level annn  mammookakk koduthe makkale oru like,0
വൈകിട്ട് ഒരു ചായ ഒക്കെ കുടിച്ചു...കാണാൻ പറ്റിയ പടം..,0
Enthoke paranjalum anu mol Dhileepettanu nallonam cherunnund,0
ഷൈലോക്  ടീസർ  കണ്ടു  രാജമാണിക്യം  ലെവൽ  ഇക്ക  നിങ്ങളുടെ  മനസ്സിൽ  മിന്നി  മറിയും,0
1:23 അടിപൊളി ഡയലോഗ് ഈ പാൻസ് എന്നും പറഞ്ഞു നടക്കുന്നവന്മാർക്ക് തലയിൽ കേറണം. അതാണ് ഈ സിനിമ പറയുന്ന പാടം... അങ്ങനെ എങ്കിൽ ഈ പടം പൊളിക്കും. വീണ്ടും ശ്രീനിവാസൻ ടീം ഉദയനാണ് താരം എന്ന സിനിമ ഓർമ്മ വന്നു... ഒരു  പാൻസ് ബഹളത്തിന് അപ്പുറം നല്ല മെസേജ് നൽകുന്ന സിനിമയാകട്ടെ ഇത്..,0
Aniyarayil adutha padakkam ready aayikondirikkunu ennu parayaan paranju,0
Hindi kkaru kondupokumo nammude nivine? Nammuku nashtamakumo???,0
ഇത് പോസ്റ്ററിന് വേണ്ടി mathrem കൊടുത്ത സ്ലാങ് ഇതല്ല വേറെ ലെവൽ presenteshan ആയിരിക്കും സിനിമയിൽകുരു പൊട്ടുന്നവരൊക്കെ like ഇട്ടോളി കുഞ്ഞാലിയെ aprebaliyil വിസ്മയം തീർക്കുന്നത് കാണാൻ  കട്ട witing 50 cr മലയാളത്തിൽ(premuka nadante ഫൻസ്) ഇല്ലാത്തവര്കൊക്കെ കമന്റിടാ ട്ട,0
Super movie lalettan oru rakshella,0
ettan fans onn support chei guyss,0
ഒരു വെടി യും പുക യും മാത്രമേ ഓര്‍മ ഉള്ളു ithenthonnith,0
മലയാള സിനിമയിൽ 800 കളിലെ സൂപ്പർ സംവിധായകരിൽ ഇന്നും ഗ്യാരണ്ടിയുള്ള ഒരേ ഒരു സംവിധായകൻ... ബാക്കിയുള്ളവർക്കെല്ലാം അടി തെറ്റിയപ്പോളും മേക്കിങ്ങിൽ എന്നും ആധുനികത പുലർത്തുന ജോഷി ഒരു അൽഭുതമാണ്...Benz Vaasu എന്ന ചിത്രത്തിൽ ജയന്റ ഒരു സ്റ്റണ്ട് രംഗം മാത്രം ഷൂട്ട് ചെയ്ത് സിനിമയിൽ കാലെടുത്തു വെച്ച ജോഷി ഇന്നും ഒരു മാസ് സംവിധായകനാവുന്നത് സിനിമയെ ഒരു പ്രേക്ഷകനായി ആവേശത്തോടെ പിന്തുടരുന്ന കൊണ്ടാണ്...,0
Sambhasham ..entho oru kuzhappam polae ...padam poliyum ennu enikku thonunnu,0
Hi friends,0
Dileep + siddiq + anu sitara..,0
മോഹൻലാൽ പഞ്ചാബിയാണോ? ഈ പടം എട്ടു നിലയിൽ പൊട്ടും കടത്തനാടൻ അമ്പാടി പൊട്ടിയതുപോലെ,0
Fahadh fasil fans like adichu polikku makkale,0
ജോഷി  The name is enough  പിന്നെ ജോജു ചേട്ടനും  ഇത് പൊളിക്കും,0
ലാലേട്ടൻ fans എന്നെ ഒന്ന് സബ്സ്ക്രൈബ് ചെയ്യോ.plzzzzz‍‍‍,0
Dislike count kootan budhimuttuna chila aalukal,0
Taken Enna movie pole aavum enn thonnunnu,0
Padam oru rakshem illa fahdh polichadukki,0
Eee cinima hit avumenn urappullavar oru like adi,0
KINNAN ORU RAKSHAYUM ILLA BGM KIDU,0
പടം കണ്ട് trailer കാണുമ്പോഴാ അതിന്റെ ഒരു ത്രില്ല് കിടുക്കി കളഞ്ഞു,0
വീണ്ടും വീണ്ടും കണ്ട ഇക്കാ fans like അടിക്കുക,0
Iniyumoru thaandavam srishtikaan... Kochunnikk pinnaale moothon,0
ഇതിനക്കാളും വലിയ ഒരു നടന് ജൻമംകൊടുക്കാൻ ദൈവം തമ്പുരാന് ആവത് എണ്ടാവട്ടെ.,0
Ithu kanda puthan panam  ..evideyo entho thakararu pole.     Ini puthan panam pole aavo ithu ......,0
Waiting... Ajai vasudev magical🥰 Ikka ningal villan  ano  hero  ano🤩,0
എന്ത്  പ്രഹസനം  ആണ്  സജി,0
Film kanditt trailor kannann vannavar like adiiii,0
Daily vannu trailer nokuunevar hit like,0
2.49 കണ്ടു നോക്ക്... ഞെട്ടി തരിച്ചുപ്പോയി,0
Body 68 vayassulla oru manushyan,0
1:00 marupadi thannirikkum   SHYLOCK,0
Iniyangotu churunda mudiyulla penkuttikal shine chaiyanulla vakuppu undu ..!,0
ജീവിതത്തിലെ സങ്കട ഘട്ടങ്ങളെ തന്റേടത്തോടെ തരണം ചെയ്ത മഞ്ജു ചേച്ചി  കരുത്തുറ്റ കഥാപാത്രങ്ങൾ തന്മയത്വത്തോടെ അവതരിപ്പിക്കാൻ കഴിവുള്ള ഞങ്ങളുടെ സ്വന്തം മഞ്ജു ചേച്ചി 🤗🤗 സിനിമ സൂപ്പർ ഹിറ്റ്‌ ആവട്ടെ,0
ലെ വയസ്സ് :   പുല്ല്  ഞാൻ പോണ്       ഏട്ടൻ ഇഷ്ടം,0
പടച്ചോനേ   ഇതും കയ്യീന്ന് പോവോ,0
Kekan. Nalle. Sugam. Ingne.  Jeevich.  Nokk.   Pani.  Nalle. Kittum.   Ellla bagath. Ninnum,0
ഞാൻ wedding വീഡിയോ എഡിറ്റർ ആണ്,0
ഷമ്മി ഹീറോയാടാ ഹീറോ.... ഫഹദിക്ക ഇഷ്ടം...,0
Aa Tamil Dialogue Ikka Thalaivarekalum kooduthal Mass Akki!! Ufff Like Firing,0
Mamangam trailer kndit vannavar undo?  ettan,0
Oru mass padam....... congrats Murali Gopi and prithviraj.... you guys didn’t disappoint us.,0
Joshy Sirnte thirichuvaravu porinju mariam jose,0
ഇതൊക്കെ  വെല്ല സ്കൂൾ  കുട്ടികളോട്   പോയി   പറ  സാറേ,0
1:47 vfx aavashyamillayirunnu.. mammukka mammukkayayi irikunnathane nallathe,0
എന്റെ ചാനെൽ സബ്സ്ക്രൈബ് ചെയ്താൽ തിരിച്ചും ചെയും,0
ട്രെയ്‌ലർ കഴിഞ്ഞപ്പോ തന്നെ ഒരു സിനിമ കണ്ട ഫീൽ,0
ഒരു രൂപ കൊടുക്കാതെ ഏല്ലാ മലയാളം ചാനലും നിങ്ങൾക്ക് കിട്ടും .ഇത് നിങ്ങളുടെ പുതിയ അറിവ് ആണെങ്കിൽ താഴെ കൊടുത്ത ലിങ്കിൽ ഇതിന്റെ news und. ഇഷ്ടമായെങ്കിൽ ലൈക് അടിക്കുക,0
ഇന്ന് രാവിലെയും ടീസർ കാണുന്നവരുണ്ടോ Uff ഇജ്ജാതി Heavy Mass Item,0
Sayico aya villian avale pranayicha villlain..,0
ഇക്ക ഫാൻസ് എന്റെ ചാനെൽ സബ്സ്ക്രൈബ് ചെയ്യുമോ. എനിക്ക് വേറെ ആരോടും ചോദിക്കാൻ പറ്റില്ല പ്ലീസ്.,0
Repeated aayi kanunnathu njan matram anno,0
Singam movie yil Ajay Devgan caril ninnum irangunna scene adhupole eduthitundallo,0
Ith polikkum kanditt oru atom bombin vakayundd,0
oru nimishathekk  bigbossine oormavannathu enikku maathramaano?,0
Shylock ട്രയ്ലർ കണ്ടപ്പോൾ ഇതൊന്നും ഒന്നുമല്ല എന്നു തോന്നുന്നവരുണ്ടോ,0
പൗരത്യ ബേദഗതി ബില്ലിന് എതിരെ ഒരു അക്ഷരം മിണ്ടാത്ത ഇവന്റെ ഒക്കെ സിനിമ വിജയിപ്പാക്കണോ എന്ന് നാലു വട്ടം ആലോചിക്കണം,0
Sreenath Bhasiye eppol aanu onnu pacha pidichu kanunne,0
lucifer inte munnil enthonn raaja.! ettan da...,0
Lalettan pola dialogues parayan arakum kazhiyal agakathum ella,0
ഇതിലെ പകുതി scenukal padathil illalla.. Ennalum padam kollam..,0
Ente ponnoo.. Gopi Sundar .. Ingal poliyanu bro.. Mammookane pinne enthu parayaan oru raksheellaaa,0
Haha..1.35 il raajuvettane kandavar ivide like adichee,0
Ethra vattam kandu ennu areela,0
മലയാളത്തിൽ  എത്ര നായികമാർ വന്നു പോയാലും ഇതുപോലെ ശക്തമായ സ്ത്രീ കഥാപാത്രങ്ങൾ ചെയ്യണമെങ്കിൽ മഞ്ജു വാരിയർ തന്നെ വേണം.,0
100 crore Box office gross collection നേടിയതറിഞ്ഞു വന്നവർ ഉണ്ടോ,0
8 mani aaavaaan vendiiiii katta waiting,0
Sandarpham muthal enne  vareyullaa ella   ciinemakalum albhudappeduthiyittulla oreyoru   nadana vismayam mammokka,0
ഇത് കണ്ടാലേ അറിയാം സൂപ്പർ മൂവി ആണെന്ന്,0
Kanditte ishttayillel cash ennode chothicho. Laletta still love uuuuuuuuuuuuuuuu. Prithvi thakz .......,0
Kidilan....... Lalettan  pritvi,0
Nta ponno nigal Vera level ahnata,0
Uffff  Ussar look mammookka,0
കിളിച്ചുണ്ടന്റെ അവസ്ഥ ത വ രു ഒരോർത്തർക്ക് ഒരോന്നു പറഞ്ഞിട്ട് ഉണ്ട്. ആന തുറന്നത് കണ്ട് മുയലിനെ കോണ്ട് ആങ്ങനെ തുറിപ്പിക്കരുത് ' പ്രി ദർശ' sound ഗംഭിരം പോര. ഇത് ഒരു മതി രി പാറമ്മൽ ചരട്ട ഒരക്കുന്നത് പോലെ ' മരക്കാർ ഒരു വിര പുരുഷൻ ണ്. അതിനെ ഒരു കോമളി ആക്കി. മലയാളിയുടെ മുൻ ബിൽ അവതരിപ്പിക്കരുത് പ്രി ദർശ' ഒരു കാലഘട്ടത്തിന്റെ ഇതിഹാസം ആണ് 'മരക്കാർ 'ഘനഗഭിരം ഉള്ള ശബ്ദം ' ബോഡി' ഇത് നോക്കി ' വേണം നിങ്ങൾ മരക്കാരെ ജനങ്ങളുടെ മുൻ ബിൽ അവതരിപ്പിക്കാൻ ' NB :ലാലിനെ വെച്ച് തന്നെ മരക്കാർ ചെയ്യണം എന്ത വാശി; കാശ് കിട്ടും എന്നു കരുതി. കോള്ളരുതയി മ ചെയ്യരുത്. ഇന്ത്യൻ സംസ്കരത്തെ പൈതൃകയത്തെയും കാശിന് വേണ്ടി നശിപീക്കരുത്,0
മഞ്ജു ചേച്ചിയുടെ ശക്തമായ കഥാപാത്രം വീണ്ടും അവതരിക്കുന്നു,0
Once upon a time there is ആ കള്ളൻ ആൻഡ് പോലീസ്,0
ഇതൊക്കെ പോയി സ്കൂൾ പിള്ളാറോഡു  പറ സർ 🤫,0
Onnum parayanilla ennalum  oru rakshayam illa,0
Pora pora. Ithu kandu madutha strategy aanu,0
BGM maati pidi gopiyanna. Powli BGM edu,0
1min 33sec scene il Prithviraj Alle athu 🤔,0
Daily 10 pravasyam ee trailer kanunnathuu njan matramaanooo...?,0
Vere level item loading aan makkale Ikka,0
0.50 athu nammude Marimayam Unni alle?,0
Galidh rahman.  after anuraga karikkin vellam.,0
That laugh ente പൊന്നു ഇക്കാ powlichu,0
ഇങ്ങനെ ഒരു ഐറ്റം,0
Trailer Editing മാസാണ് ! പറയാതെ വയ്യ.,0
Aaa angane achayan hindi ill theri pedichuuu...ufff kamaal ka scenes..,0
രാജാധിരാജ & മാസ്‌റ്റർപീസ്  പോലെ ശോകം പടം ആകാതിരുന്നാൽ മതിയാരുന്നു  ഇക്കായുടെ പുതിയ അവതാരത്തിനു  വിജയാശംസകൾ,0
Padam Hit aakum ennu urapullavar Adi,0
Powli padam. Oru rakshyum illla kidu......,0
Ivide bhashent prasnam ellarum parayunnu.  Kalam marum thorum ഭാഷയും മാറും  അന്ന്  ജീവിച്ചിരുന്ന  ആരും  ഇന്ന്  ജീവിച്ചിരിപ്പില്ല  അതോണ്ട്  അന്നത്തെ  ഭാഷേത്   എന്ന് ആർക്കും  അറിയില്ല അതോണ്ട് ഭാഷ ശരിയല്ല ഡബ്ബിങ്  ശരിയല്ല എന്ന് പറയേണ്ട,0
ഇതാവണമെടാ പലിശക്കാരൻ...  കിടു... കിടിലോൽക്കിടിലം... മമ്മൂക്ക... നിങ്ങളുടെ സൗന്ദര്യം മുഖത്ത് മാത്രമല്ല... അഭിനയത്തിലും ഉണ്ട്... അതൊരിക്കലും മങ്ങില്ല... ചുളിവ് വീഴില്ല... പ്രായം തോന്നില്ല...,0
മലയാളത്തിനും വരുന്നുണ്ടെടാ നല്ലൊരസ്സൽ ത്രില്ലർ പടം ചാക്കോച്ചൻ ഇഷ്ടം,0
Ithu vere level aane makkale.,0
ഇജ്ജാതി സ്ക്രീൻ പ്രെസെൻസ് ഒള്ള നടൻ വേറെ ഇണ്ടോ  മാസ്സ് കാ ബാപ് 🤘,0
yeah kollam surya tvil verunna serial polea und..,1
Dhaivam  marikkugayo    endhuvaade,0
odiyante tholvikku sesham lalettante uyarthezunelpp love you laletta,0
ലാലേട്ടന്റെ അനിയന്മാരെ..... ലൂസിഫറിന്റെ ലൈക്‌ റെക്കോർഡ് നമ്മക്ക് പൊട്ടിക്കണം.....  അടി പിള്ളേരെ ലൈക്,0
Endammo vere level teaser pakka actor,0
Ijjathi mess  ingale polickum  kidu support,0
Ente ponno marana mass.. ethu polikum....,0
അഭിനയിക്കാൻ പറഞ്ഞാ ജീവിച്ചു കാണിക്കുന്ന ഒരു പെണ്ണുണ്ട്  മലയാളത്തിന് സ്വന്തമാണ്...മലയാളത്തിന്റെ സ്വകാര്യ അഹങ്കരം മഞ്ജുവേച്ചി ട്രൈലെർ പൊളിച്ചു കട്ട വെയ്റ്റിംഗ് പോരട്ടെ വേഗം………,0
ടീമേ...  ചങ്കിടിപ്പായ ഇക്കാ ഫാൻസ്‌.... link share ചെയ്തവർ മാത്രം like അടിക്ക്,0
ഒരു telugu  മൂവി trailer  കണ്ട ഫീലിങ്,0
Ikka ethu engane sathikunu enna oru mass I love you ikka,0
Pokkiriraja verum trailer mathram.... Picture abhi be bakki he Bhai.... Ini rajayyde varavanu.... Orungi irunno....,0
Movie hit akum enn urappulavar hit like,0
ettan fans ibdee common,0
സഹോദരങ്ങളെ ഞാൻ ഒരു പുതിയ channel തുടങ്ങി,0
Adipoly . Rocking enik eshtamaayi . Adipoly . Rock on,0
